sample,farm,month,species,Acer,Achillea.millefolium,Aesculus.hippocastanum,Agapanthus,Agrostis.stolonifera,Ailanthus.altissima,Ajuga,Ajuga.reptans,Allium,Alopecurus.pratensis,Althaea.officinalis,Amaryllidaceae,Anemone,Anthriscus.sylvestris,Anthyllis.vulneraria,Antirrhinum.majus,Apiaceae,Artemisia,Asparagaceae,Asphodelaceae,Asteraceae,Astilbe,Bartsia,Begonia,Berberis,Betulaceae,Boraginaceae,Brassica,Brassicaceae,Buddleja.davidii,Camellia,Caprifoliaceae,Cardamine,Caricaceae,Caryophyllaceae,Castanea.sativa,Centaurea.nigra,Cerastium,Chenopodiaceae,Chenopodium,Citrus,Clematis,Convallaria.majalis,Convolvulaceae,Convolvulus.arvensis,Cornus,Corylus.avellana,Crassulaceae,Crataegus.monogyna,Crepis.capillaris,Cucurbita,Cucurbitaceae,Cynareae,Davidia.involucrata,Epilobium,Ericaceae,Eucalyptus,Euphorbia,Euphorbiaceae,Fabaceae,Fabeae,Fallopia,Festuca,Ficaria.verna,Filipendula.ulmaria,Foeniculum.vulgare,Forsythia,Fragaria,Fraxinus,Fuchsia,Gaillardia.aristata,Glechoma.hederacea,Hamamelis.mollis,Hedera.helix,Helleborus.orientalis,Holcus.lanatus,Hyacinthaceae,Hyacinthoides.non-scripta,Hydrangea,Hypericum,Hypericum.androsaemum,Hyssopus.officinalis,Ilex.aquifolium,Impatiens.glandulifera,Iridaceae,Juncus,Juniperus.communis,Lactuca.sativa,Lamiaceae,Lamium,Lathyrus,Laurus.nobilis,Lavandula.angustifolia,Lepidium.campestre,Ligustrum,Linaria.vulgaris,Lobularia.maritima,Lolium,Lonicera,Lotus,Lotus.corniculatus,Lupinus.luteus,Malus,Malvaceae,Melilotus,Mentha,Mentha.spicata,Mentheae,Menyanthes.trifoliata,Mercurialis,Myrtaceae,Myrtus.communis,Narcissus,Nerium.oleander,Oenothera,Olea.europaea,Oleaceae,Onobrychis.viciifolia,Ononis.repens,Origanum.vulgare,Orobanchaceae,Oxalidaceae,Papaver,Papaveraceae,Paulownia.tomentosa,Pericallis.hybrida,Pinus,Plantago,Platanus,Poa,Poaceae,Populus,Potentilla,Primula.veris,Prunella,Prunus,Quercus,Ranunculaceae,Ranunculus,Raphanus,Rheum.palmatum,Rhinanthus.minor,Rhododendron,Ribes,Rosa,Rosaceae,Rubus,Salicaceae,Salix,Salvia,Sambucus.nigra,Sapindaceae,Scrophulariaceae,Scutellaria,Scutellaria.galericulata,Silene,Solanaceae,Solanum,Solidago,Sonchus,Sorbus,Sparganium.emersum,Stachys,Stellaria,Syringa.vulgaris,Taraxacum.officinale,Teucrium,Tilia,Trifolium,Trifolium.pratense,Trifolium.repens,Typha.latifolia,Ulmus,Urtica.dioica,Veronica,Viburnum,Vicia,Viola
EM-M-015_S20,EM,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160048,0,0.233570071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023306992,0,0,0,0,0,0,0,0.588276483,0,0,0,0,0,0.145843753,0
EM-M-030_S28,EM,July,Bombus.terrestris,0,0,0,0,0,0,0.001265923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08188939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24994066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791202,0,0,0,0,0,0,0,0,0,0,0,0,0.001819764,0.016773479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001186803,0,0,0,0,0,0,0,0,0,0,0,0.000791202,0,0,0,0.006962576,0,0,0,0.494263787,0,0,0,0.011235066,0,0,0,0,0.088377245,0,0,0.005459293,0,0,0,0.035683203,0,0,0,0,0,0,0,0.001582404,0,0,0.001978005,0,0,0,0
EM-M-032_S36,EM,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003828943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02426535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299857,0,0,0,0,0,0,0,0.968907137,0,0,0,0,0,0,0
EM-M-038_S44,EM,July,Bombus.lapidarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004545716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000575407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994878877,0,0,0,0,0,0,0
EM-M-048_S52,EM,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004163282,0,0,0,0,0,0,0,0,0,0,0,0.015942323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95511779,0,0,0,0,0,0.019800975,0
EM-M-066_S60,EM,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004575961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006050437,0,0,0,0,0,0,0.000915192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000610128,0,0,0,0,0,0.000610128,0.012405939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003304861,0,0,0,0,0,0,0,0,0.004830181,0,0,0,0,0,0,0.003864145,0,0,0.00076266,0,0,0,0,0,0,0.057250356,0,0,0,0,0,0,0,0,0,0,0,0.003711613,0,0,0.001677852,0,0,0,0,0,0,0,0,0.000711816,0,0,0,0,0,0,0.000915192,0,0,0.004779337,0.115670124,0.777354078,0,0,0,0,0,0,0
EM-M-070_S68,EM,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99102153,0.001465873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001374256,0,0.006138342,0,0,0,0,0,0,0
EM-M-071_S76,EM,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001252529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006840736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005780904,0,0,0,0,0,0,0,0,0.037094132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001252529,0,0,0,0,0,0,0,0,0,0.027555641,0,0,0,0.000963484,0,0,0,0,0,0.128817805,0.002601407,0.409287985,0,0,0,0,0,0,0,0,0.038057616,0,0,0,0,0,0,0.02765199,0,0,0,0,0,0,0.001541574,0.002601407,0,0,0,0,0,0.30870026,0
EM-M-075_S84,EM,July,Bombus.lapidarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002416661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000781861,0,0,0,0,0,0,0,0,0,0,0.007960765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001066174,0,0,0,0,0,0,0.008671547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002772052,0,0,0,0,0,0,0,0,0.002416661,0,0,0,0,0,0,0.004122539,0,0,0,0,0,0,0,0,0,0.455398394,0,0,0.001137252,0.016561234,0,0,0,0,0,0,0,0,0,0,0.000924017,0,0,0,0,0,0,0,0,0.000924017,0,0,0,0,0,0,0,0,0,0,0.002203426,0.491648305,0,0,0,0,0,0.000995096,0
EM-M-076_S92,EM,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000417051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001191576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000744735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485567,0,0,0,0,0,0,0.000297894,0,0,0,0,0,0,0,0,0,0.005749352,0,0,0,0,0,0,0,0,0,0,0,0.000685156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986058566,0,0,0,0,0,0,0
EM-M-081_S5,EM,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002416661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000781861,0,0,0,0,0,0,0,0,0,0,0.007960765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001066174,0,0,0,0,0,0,0.008671547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002772052,0,0,0,0,0,0,0,0,0.002416661,0,0,0,0,0,0,0.004122539,0,0,0,0,0,0,0,0,0,0.455398394,0,0,0.001137252,0.016561234,0,0,0,0,0,0,0,0,0,0,0.000924017,0,0,0,0,0,0,0,0,0.000924017,0,0,0,0,0,0,0,0,0,0,0.002203426,0.491648305,0,0,0,0,0,0.000995096,0
EM-M-096_S13,EM,July,Bombus.lapidarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000715692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005832886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001073537,0.006834854,0,0,0,0,0,0,0,0.000465199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536769,0,0.984541063,0,0,0,0,0,0,0
EM-M-098_S21,EM,July,Bombus.lapidarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989411765,0,0,0,0,0,0,0
EM-M-100_S29,EM,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004951238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049362341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945686422,0,0,0,0,0,0,0
EM-M-104_S46,EM,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002040429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993831261,0,0,0,0,0,0,0
EM-M-110_S37,EM,July,Bombus.lapidarius,0,0.001816917,0,0,0,0,0,0,0,0,0,0,0,0,0.004136385,0,0,0,0,0,0.001430339,0,0,0,0,0,0,0,0.000541209,0,0,0,0,0,0,0,0,0,0,0.000502551,0,0,0,0,0,0,0,0,0,0,0,0,0.003711149,0,0,0,0,0,0,0.022189578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123705,0.006455853,0.001700943,0,0,0,0,0,0,0,0,0.000463894,0.219653626,0.639438689,0,0,0,0,0,0,0,0,0,0,0,0,0.000773156,0,0,0,0,0,0,0,0,0,0,0,0,0.001275707,0,0,0,0,0,0,0.004445647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000927787,0,0,0.005064172,0.054546157,0.029689191,0,0,0,0,0,0,0
EM-M-112_S45,EM,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002040429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993831261,0,0,0,0,0,0,0
EM-M-116_S53,EM,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00085199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002650637,0.001325318,0.943058645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023950395,0,0,0.021063095,0,0,0,0,0,0,0
EM-M-117_S61,EM,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003020487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001838557,0.000656628,0.958807564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005559447,0,0,0.030117317,0,0,0,0,0,0,0
EM-M-118_S69,EM,July,Bombus.lapidarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000682477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001706193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00511858,0,0,0,0,0,0,0,0,0,0.000597168,0,0,0,0,0.017915032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000511858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000767787,0.972700904,0,0,0,0,0,0,0
EM-M-121_S77,EM,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001656007,0.000571037,0,0,0,0,0.007423481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014275925,0,0,0,0,0,0,0.006452718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011991777,0,0,0,0.024154865,0.002740978,0,0,0,0.171539516,0.000970763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001598904,0.003026496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000856556,0,0.074177707,0,0,0,0,0,0,0,0,0,0,0.001256281,0.000628141,0,0,0,0,0,0,0.000856556,0,0,0.000571037,0,0.664287346,0,0,0,0,0,0.01096391,0
EM-M-122_S85,EM,July,Bombus.lapidarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000610187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001830561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004977841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004110733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003115165,0.985355514,0,0,0,0,0,0,0
EM-M-126_S93,EM,July,Bombus.lapidarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222722,0,0,0,0,0,0.001269516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003697187,0,0,0,0,0,0,0.003073565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311811,0,0.217799951,0.028463886,0,0,0,0,0,0,0,0,0.000311811,0,0,0,0,0,0,0,0.002962204,0,0,0,0,0,0,0,0,0,0.002761754,0,0,0,0,0,0,0,0,0,0,0.000512261,0,0,0,0,0,0,0,0.006481213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000846344,0.00060135,0.730684425,0,0,0,0,0,0,0
EM-M-130_S6,EM,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045249237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760040692,0,0,0,0.003499491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000406918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003418108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166836216,0,0,0,0,0,0,0,0,0,0,0,0.004028484,0,0,0,0,0,0,0,0,0.011597152,0,0,0.004923703,0,0,0,0,0,0,0
EM-M-134_S14,EM,July,Bombus.pascuorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001739909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003728375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002038179,0,0,0,0,0,0,0,0,0,0.001093657,0,0.930105389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000695963,0.05498111,0,0,0,0,0,0.005617419,0
EM-M-138_S22,EM,July,Bombus.terrestris,0,0,0,0,0,0,0,0,0,0,0.013809711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001818361,0,0,0,0.043247494,0,0,0.000688028,0,0,0,0,0,0,0,0,0,0,0,0,0.000786318,0,0,0,0,0,0.000491449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005504226,0,0,0,0,0,0,0.00412817,0,0,0,0,0,0,0.006093965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002408099,0,0,0,0,0,0,0,0,0,0,0,0.000933753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127039512,0.000540594,0.000491449,0.792018872,0,0,0,0,0,0,0
EM-M-139_S30,EM,July,Bombus.terrestris,0,0,0,0,0.000359039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013463955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969584284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000718078,0,0,0,0,0,0.000487267,0,0.009335009,0,0,0,0,0,0,0,0,0,0,0.000384684,0,0,0,0,0,0,0,0,0,0,0,0,0.005667684,0,0,0,0,0,0,0
EM-M-140_S38,EM,July,Bombus.lapidarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064271661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003764969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494692609,0,0,0,0,0,0,0.000291481,0,0,0.000582963,0,0.001263086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000874444,0,0,0,0,0,0,0.001530278,0,0,0,0,0,0,0,0,0.001530278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002963395,0,0,0,0.001773179,0,0,0,0,0,0.000388642,0,0.047049965,0,0,0,0,0,0,0,0,0,0,0,0.000752994,0,0,0,0,0,0,0.001894629,0,0,0,0,0.376375428,0,0,0,0,0,0,0
ET-M-005_S54,ET,July,Bombus.terrestris,0,0.000478752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001661551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005266271,0,0,0,0,0,0,0,0,0,0.000732209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001041989,0,0.130755583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856487088,0,0,0.000422428,0,0,0,0
